378.30	9.00
383.80	16.00
388.30	10.00
390.60	20.00
394.80	3.00
394.90	8.00
396.00	2.00
397.90	4.00
398.90	36.00
399.80	1.40
402.40	15.00
402.80	4.00
404.00	6.00
408.20	15.00
411.80	0.80
413.30	1.80
413.50	1.50
414.40	8.00
415.10	1.80
416.20	1.70
419.00	1.20
419.80	12.00
423.00	1.90
427.90	9.00
430.20	1.70
430.30	18.00
430.70	3.00
432.70	5.00
433.90	3.00
437.50	8.00
440.60	2.00
444.40	16.00
444.60	9.00
447.40	2.20
451.80	1.90
453.40	3.00
454.20	2.40
461.60	20.00
461.90	1.80
462.40	2.00
464.40	4.00
464.60	3.20
465.10	0.70
466.30	6.00
466.70	1.40
468.70	3.00
468.70	4.00
470.20	4.00
471.00	0.80
473.20	11.00
474.80	2.00
475.50	21.00
475.70	4.00
477.00	2.50
477.40	5.00
478.60	3.00
480.30	10.00
481.70	0.80
484.10	1.10
494.20	6.00
494.50	0.80
501.60	15.00
504.30	3.00
507.70	5.00
509.30	0.80
510.30	1.40
511.00	5.00
514.90	2.10
517.60	4.00
518.50	21.00
520.60	1.20
522.30	3.00
522.70	1.40
525.90	10.00
527.00	8.00
527.40	3.00
528.70	1.70
530.00	2.00
530.90	3.00
531.70	2.90
536.40	0.90
538.50	0.80
539.00	1.40
540.20	4.00
541.00	10.00
542.90	1.30
543.40	3.10
544.60	2.40
544.70	8.00
545.30	10.00
546.80	1.50
550.50	1.80
550.90	10.00
554.80	1.50
559.00	4.00
563.80	0.40
565.40	3.00
565.60	8.00
567.60	22.00
569.20	3.00
574.60	7.00
578.40	1.00
580.90	2.40
582.80	1.70
583.80	2.00
586.70	2.00
587.40	60.00
588.10	4.00
589.20	4.00
590.80	12.00
594.20	4.00
594.80	4.00
595.70	6.00
596.00	2.00
596.70	4.00
596.80	4.00
596.80	7.00
599.50	5.00
601.30	2.50
604.60	6.00
609.40	3.80
611.70	0.60
614.60	11.00
616.50	12.00
619.20	5.00
620.10	3.00
620.70	4.00
620.90	2.30
626.30	6.00
627.70	1.70
628.20	3.00
629.20	14.00
630.10	3.00
631.60	2.20
644.20	4.00
652.50	2.00
653.60	14.00
655.60	4.00
658.80	2.00
659.70	3.00
661.50	8.00
663.70	20.00
665.50	50.00
666.30	1.50
666.60	7.00
670.40	19.00
674.10	1.20
681.70	1.40
682.60	2.00
683.80	1.50
684.50	5.00
687.40	1.20
687.60	1.90
690.60	2.00
692.30	1.50
694.90	3.00
695.00	2.00
696.70	5.00
696.70	6.00
699.30	8.00
700.00	1.60
701.20	20.00
702.20	1.80
714.50	4.00
716.00	1.30
722.10	5.00
723.20	2.00
740.50	3.20
740.50	3.20
740.80	9.00
745.90	13.00
749.30	11.00
752.90	8.00
755.70	4.00
779.40	15.00
779.70	0.90
782.40	2.30
783.30	1.40
784.70	2.70
785.20	3.00
785.40	1.90
788.00	4.00
789.70	11.00
789.70	30.00
791.80	1.70
792.20	4.00
795.10	4.00
800.40	6.00
809.30	6.00
812.60	0.80
813.50	30.00
813.90	8.00
817.40	1.50
825.30	2.20
830.30	11.00
835.30	1.00
848.10	2.00
849.30	2.00
862.30	3.30
877.40	9.00
884.80	10.00
887.70	2.00
896.10	1.50
898.10	3.00
912.60	4.00
915.80	2.00
920.60	11.00
921.20	3.00
936.00	3.00
941.60	1.90
942.40	7.00
943.30	1.60
949.50	2.00
959.30	2.90
967.20	1.60
979.00	3.00
979.10	30.00
987.20	10.00
994.10	12.00
996.40	2.50
996.50	10.00
1000.30	2.00
1001.00	6.00
1004.70	4.00
1008.00	0.90
1008.50	6.00
1011.70	2.20
1019.30	1.20
1030.50	1.20
1040.30	5.00
1043.90	70.00
1047.30	3.00
1052.40	10.00
1058.50	3.00
1059.30	18.00
1066.00	1.30
1066.60	3.50
1074.10	3.00
1078.70	1.20
1084.40	6.00
1084.80	30.00
1085.50	5.00
1086.80	6.00
1089.90	4.00
1097.50	11.00
1099.30	13.00
1104.40	6.00
1107.40	1.80
1107.60	1.50
1111.50	7.00
1112.30	2.00
1126.20	10.00
1126.30	13.00
1128.20	3.00
1131.40	2.70
1151.30	9.00
1155.50	4.00
1166.60	6.00
1192.60	2.30
1193.60	13.00
1194.30	3.70
1202.10	10.00
1245.40	2.70
1251.80	2.70
1253.70	1.60
1265.30	1.30
1271.80	0.80
1313.60	4.00
1327.80	11.00
1330.10	4.00
1333.10	3.00
1333.70	2.00
1362.60	1.10
1374.00	4.00
1385.90	1.20
1391.10	5.00
1413.00	2.80
1419.40	4.00
1533.80	12.00
1592.30	2.30
1607.70	2.20
1643.40	14.00
1649.60	2.40
1707.50	9.00
1707.60	3.00
1714.10	3.80
1727.20	2.00
1770.10	3.00
1821.70	7.00
1870.20	1.50
1880.30	1.20
1914.90	30.00
1932.30	19.00
2065.50	2.20
2179.00	2.00
2194.90	3.00
2248.10	2.80
2407.10	5.00
2583.00	1.50
3006.70	1.50
